user_id,age,steps_per_day,active_minutes,sleep_hours,calories_burned,activity_segment
5237,21.0,3436.0,44.5,7.1,2045.9,light activity
5238,47.0,9598.0,98.9,8.17,2464.5,Moderate
5239,37.0,6358.0,71.1,7.2,2132.5,Moderate
5240,43.0,13369.0,,6.29,2891.1,LIGHT
5241,34.0,8889.0,86.7,8.65,2383.4,moderately active
5242,27.0,8481.0,82.7,7.31,2525.7,Moderate
5243,43.0,6892.0,62.4,6.81,2227.7,Moderate
5244,42.0,12773.0,108.2,7.4,2685.8,HIGHLY ACTIVE
5245,45.0,9076.0,80.1,6.39,2199.8,moderately active
5246,35.0,6775.0,63.8,7.66,2093.4,Moderately Active
5247,29.0,5618.0,51.6,6.98,2234.0,light activity
5248,19.0,7780.0,78.1,6.33,2402.1,Moderate
5249,43.0,5067.0,53.8,9.81,2000.4,LIGHT
5250,39.0,11087.0,104.9,6.09,2356.0,highly active
5251,25.0,2575.0,34.3,7.59,2052.1,Lightly Active
5252,30.0,7581.0,82.7,7.26,2400.1,moderately active
5253,30.0,9830.0,91.9,6.07,2272.4,Moderate
5254,20.0,9026.0,93.3,6.83,2242.0,moderately active
5255,27.0,5848.0,62.9,5.72,2334.7,light activity
5256,24.0,9981.0,102.2,9.47,2397.1,moderately active
5257,31.0,5342.0,67.4,6.91,2051.3,Lightly Active
5258,28.0,7933.0,80.7,7.0,2198.2,Moderately Active
5259,19.0,9956.0,93.8,9.34,2465.8,Moderate
5260,55.0,9389.0,89.0,6.29,2210.5,Moderately Active
5261,48.0,5975.0,56.0,8.62,2121.5,LIGHT
5262,27.0,11592.0,102.6,7.85,2363.1,Highly Active
5263,38.0,8260.0,86.1,5.02,2147.9,moderately active
5264,39.0,10229.0,87.5,6.79,2246.6,highly active
5265,47.0,12587.0,127.8,7.68,2518.4,HIGHLY ACTIVE
5266,27.0,11353.0,103.4,7.24,2611.1,HIGHLY ACTIVE
5267,46.0,11360.0,127.6,7.24,2708.2,highly active
5268,30.0,8578.0,75.9,6.53,2270.2,moderately active
5269,22.0,10382.0,98.5,6.42,2385.5,HIGHLY ACTIVE
5270,42.0,8641.0,79.2,6.86,2471.4,moderately active
5271,48.0,4372.0,40.1,9.36,2040.5,Lightly Active
5272,61.0,8908.0,92.7,6.2,2230.4,moderately active
5273,23.0,8769.0,74.2,6.67,2333.6,Moderately Active
5274,42.0,9751.0,85.9,7.23,2418.1,moderately active
5275,31.0,7616.0,78.2,5.59,2341.6,moderately active
5276,43.0,5716.0,63.6,7.68,2441.4,Lightly Active
5277,20.0,9970.0,81.9,5.78,2278.2,Moderately Active
5278,22.0,4060.0,48.5,6.0,2043.2,LIGHT
5279,27.0,12376.0,114.2,5.95,2793.1,highly active
5280,36.0,7306.0,63.5,5.4,2389.1,Moderately Active
5281,29.0,8737.0,76.5,8.6,2320.8,Moderate
5282,42.0,9676.0,74.4,7.77,2175.9,Moderate
5283,45.0,9772.0,105.2,8.21,2245.0,Moderate
5284,41.0,3773.0,49.6,8.11,2067.2,LIGHT
5285,51.0,10472.0,87.0,7.02,2460.2,HIGHLY ACTIVE
5286,39.0,8909.0,90.6,7.17,2378.8,moderately active
5287,23.0,6094.0,56.2,8.32,2132.9,Moderately Active
5288,49.0,5751.0,65.2,9.0,2237.2,LIGHT
5289,29.0,6998.0,64.3,5.82,2237.9,Moderately Active
5290,44.0,4104.0,41.3,9.97,1996.2,Lightly Active
5291,51.0,13167.0,117.4,5.75,2590.9,HIGHLY ACTIVE
5292,40.0,12458.0,108.6,6.69,2719.6,HIGHLY ACTIVE
5293,20.0,9355.0,99.2,7.28,2348.3,moderately active
5294,26.0,7330.0,78.3,7.38,2359.1,Moderate
5295,48.0,7409.0,72.6,9.36,2176.7,Moderate
5296,33.0,10274.0,103.8,8.31,2548.3,HIGHLY ACTIVE
5297,36.0,13273.0,107.6,7.65,2839.3,Highly Active
5298,43.0,6289.0,52.6,8.34,2172.6,moderately active
5299,42.0,4647.0,52.5,7.58,2189.2,Lightly Active
5300,38.0,12643.0,121.2,6.46,2609.3,HIGHLY ACTIVE
5301,33.0,2639.0,34.2,7.73,1867.2,Lightly Active
5302,32.0,4974.0,36.4,7.27,1926.9,LIGHT
5303,44.0,7259.0,62.0,6.27,1975.5,Moderately Active
5304,41.0,3319.0,41.0,8.59,2041.5,light activity
5305,32.0,11336.0,123.9,7.14,2673.9,Highly Active
5306,46.0,10571.0,107.8,5.97,2566.8,HIGHLY ACTIVE
5307,34.0,6276.0,74.9,6.14,2329.9,moderately active
5308,26.0,11839.0,111.4,7.79,2442.0,HIGHLY ACTIVE
5309,27.0,12348.0,115.6,8.35,2452.8,Highly Active
5310,25.0,7660.0,65.6,7.73,2356.0,moderately active
5311,32.0,6648.0,73.0,,2182.8,Moderate
5312,47.0,14779.0,132.6,6.31,2821.1,HIGHLY ACTIVE
5313,27.0,10163.0,100.2,7.3,2282.3,Highly Active
5314,37.0,8769.0,83.3,6.84,2504.5,moderately active
5315,28.0,12091.0,113.0,6.99,2676.6,highly active
5316,32.0,8906.0,83.5,7.08,2265.7,moderately active
5317,20.0,6483.0,65.8,6.47,2405.3,moderately active
5318,33.0,8240.0,86.7,8.03,2153.9,Moderately Active
5319,33.0,11116.0,92.5,6.09,2430.7,HIGHLY ACTIVE
5320,40.0,2023.0,14.9,5.77,1869.2,Lightly Active
5321,37.0,7136.0,72.9,6.34,2351.0,Moderately Active
5322,23.0,12149.0,122.8,8.17,2458.6,HIGHLY ACTIVE
5323,46.0,6464.0,77.4,7.57,2166.5,Moderate
5324,37.0,12638.0,105.5,5.24,2680.3,highly active
5325,37.0,12244.0,108.8,7.86,2763.0,HIGHLY ACTIVE
5326,35.0,7803.0,63.2,7.15,2370.6,moderately active
5327,30.0,6294.0,58.0,6.74,2199.5,moderately active
5328,37.0,7138.0,78.5,6.93,2245.8,Moderately Active
5329,40.0,15994.0,143.2,5.73,2870.9,Highly Active
5330,18.0,13623.0,120.5,7.39,2755.0,highly active
5331,30.0,8376.0,,5.81,2485.7,light activity
5332,32.0,6176.0,55.1,6.81,2072.6,Moderate
5333,38.0,8351.0,92.3,6.82,2312.4,moderately active
5334,,8731.0,82.8,8.05,2461.6,Moderate
5335,27.0,4270.0,42.4,7.24,2089.0,light activity
5336,30.0,8240.0,83.4,7.98,2244.3,Moderately Active
5337,30.0,11967.0,117.2,5.88,2449.2,HIGHLY ACTIVE
5338,27.0,2602.0,44.5,7.08,1689.3,light activity
5339,32.0,10480.0,95.7,7.78,2469.8,highly active
5340,43.0,12124.0,119.7,8.57,2491.9,highly active
5341,24.0,6318.0,63.5,5.95,2245.7,Moderately Active
5342,39.0,13083.0,114.1,6.27,2439.2,highly active
5343,18.0,5929.0,53.2,7.76,2273.2,light activity
5344,29.0,9323.0,78.9,8.97,2294.8,moderately active
5345,32.0,7080.0,63.1,7.51,2075.0,Moderately Active
5346,52.0,7079.0,77.9,5.98,2165.3,moderately active
5347,32.0,6148.0,66.9,6.0,2040.4,moderately active
5348,18.0,10096.0,84.2,7.35,2572.9,highly active
5349,18.0,10546.0,83.9,7.59,2490.8,Highly Active
5350,35.0,7807.0,66.2,6.96,2227.6,moderately active
5351,41.0,3920.0,36.5,6.01,1777.9,Lightly Active
5352,39.0,9210.0,84.3,8.41,2345.1,moderately active
5353,37.0,9266.0,96.6,6.82,2310.9,Moderately Active
5354,47.0,7350.0,66.9,7.78,1882.5,moderately active
5355,30.0,13602.0,136.8,5.25,2676.0,HIGHLY ACTIVE
5356,44.0,3308.0,24.1,8.52,1918.0,LIGHT
5357,19.0,1348.0,18.4,6.45,1683.3,LIGHT
5358,26.0,5807.0,64.7,8.68,2102.7,LIGHT
5359,18.0,10131.0,101.2,7.87,2585.6,Highly Active
5360,32.0,4832.0,47.6,5.63,2111.2,light activity
5361,35.0,5057.0,60.2,7.47,2303.5,light activity
5362,36.0,10853.0,106.9,9.02,2252.9,HIGHLY ACTIVE
5363,36.0,9388.0,82.8,6.54,2252.5,moderately active
5364,26.0,9131.0,88.6,9.02,2474.3,Moderate
5365,33.0,10344.0,101.8,7.62,2524.6,Highly Active
5366,20.0,6724.0,61.2,8.67,2159.1,Moderately Active
5367,49.0,6863.0,80.7,7.38,2159.2,Moderately Active
5368,32.0,10429.0,90.2,7.06,2457.4,highly active
5369,30.0,3965.0,44.2,9.22,1975.5,light activity
5370,51.0,1572.0,13.1,7.99,1500.9,Lightly Active
5371,23.0,6700.0,66.7,6.94,2193.8,Moderate
5372,24.0,10793.0,91.4,7.67,2389.2,HIGHLY ACTIVE
5373,24.0,8767.0,80.7,6.58,2418.2,moderately active
5374,34.0,10572.0,85.4,7.32,2458.7,Highly Active
5375,39.0,1951.0,32.7,8.52,2053.1,LIGHT
5376,42.0,8946.0,87.4,7.02,2352.2,Moderate
5377,61.0,9962.0,101.7,6.24,2324.2,Moderately Active
5378,18.0,3948.0,40.1,6.14,1639.5,Lightly Active
5379,41.0,10586.0,107.3,7.28,2392.9,highly active
5380,29.0,7665.0,74.2,6.31,2287.0,moderately active
5381,29.0,17214.0,154.4,5.62,3068.0,Highly Active
5382,29.0,1468.0,39.1,5.88,1750.0,LIGHT
5383,26.0,12107.0,107.0,8.49,2521.3,highly active
5384,52.0,6818.0,76.6,7.04,2221.7,moderately active
5385,43.0,3149.0,40.1,7.26,1947.6,Lightly Active
5386,35.0,6419.0,58.9,6.14,2246.9,Moderate
5387,49.0,8832.0,73.1,6.56,2219.3,Moderately Active
5388,20.0,11112.0,94.3,6.52,2388.3,HIGHLY ACTIVE
5389,22.0,13166.0,128.8,6.9,2950.5,highly active
5390,,12266.0,126.1,5.38,2870.3,HIGHLY ACTIVE
5391,28.0,5104.0,53.3,8.4,1979.2,Lightly Active
5392,37.0,11390.0,106.1,7.18,2674.0,Highly Active
5393,36.0,9174.0,92.7,7.42,2648.0,HIGHLY ACTIVE
5394,36.0,6036.0,60.9,8.21,2273.2,Moderate
5395,21.0,7364.0,80.2,8.12,2160.5,moderately active
5396,43.0,5870.0,61.3,6.57,2121.8,Lightly Active
5397,37.0,8111.0,78.7,7.86,2069.5,Moderate
5398,42.0,5811.0,52.8,7.85,1957.0,light activity
5399,18.0,4916.0,43.4,7.55,1993.0,LIGHT
5400,38.0,9437.0,63.4,8.37,2304.5,Moderate
5401,23.0,9886.0,102.3,8.08,2370.8,Moderate
5402,31.0,7437.0,70.8,8.0,1887.7,Moderate
5403,40.0,12103.0,107.7,,2598.5,HIGHLY ACTIVE
5404,36.0,7219.0,54.5,7.23,2230.4,moderately active
5405,26.0,7092.0,64.0,7.26,2267.0,Moderately Active
5406,35.0,9981.0,87.0,8.1,2372.5,moderately active
5407,20.0,7603.0,67.0,7.0,2193.9,Moderate
5408,47.0,8254.0,81.4,7.73,2326.8,Moderate
5409,33.0,1000.0,19.3,6.58,1771.3,light activity
5410,46.0,8050.0,66.2,4.69,2215.8,Moderate
5411,30.0,2518.0,20.6,7.86,1517.0,Lightly Active
5412,30.0,4337.0,35.7,5.5,2105.8,light activity
5413,27.0,3994.0,57.8,6.43,1955.1,light activity
5414,44.0,4872.0,62.5,8.1,1922.6,LIGHT
5415,28.0,6353.0,56.1,8.11,2063.3,Moderately Active
5416,41.0,6541.0,48.7,8.49,2102.5,Moderately Active
5417,31.0,9993.0,94.3,4.98,2353.8,moderately active
5418,18.0,8667.0,82.6,7.53,2255.6,Moderately Active
5419,29.0,2297.0,31.7,6.92,,light activity
5420,23.0,8250.0,84.7,8.29,2353.4,moderately active
5421,35.0,8955.0,88.2,8.82,2260.0,Moderate
5422,23.0,7014.0,59.5,5.76,2194.2,Moderate
5423,44.0,7817.0,77.5,7.22,2096.1,Moderately Active
5424,,8571.0,88.3,8.12,2579.4,Moderately Active
5425,33.0,10294.0,90.0,6.83,2551.9,Highly Active
5426,42.0,3275.0,39.7,9.12,1873.2,Lightly Active
5427,45.0,7267.0,66.1,6.76,2231.7,Moderate
5428,35.0,12525.0,130.3,6.87,2544.8,Highly Active
5429,27.0,12250.0,101.5,6.02,2624.5,Highly Active
5430,18.0,10553.0,107.2,,2605.1,HIGHLY ACTIVE
5431,28.0,9610.0,76.7,,2371.3,Moderate
5432,29.0,12964.0,132.4,6.93,,Highly Active
5433,36.0,13754.0,115.5,8.6,2680.0,Highly Active
5434,32.0,7613.0,75.0,5.66,2230.2,moderately active
5435,42.0,5092.0,39.4,5.42,1907.5,light activity
5436,29.0,7189.0,59.1,8.43,2226.7,Moderate
5437,34.0,17290.0,161.3,8.58,2922.7,highly active
5438,47.0,3292.0,45.7,5.71,1980.5,Lightly Active
5439,38.0,6588.0,,9.11,2200.1,light activity
5440,34.0,3762.0,47.3,7.68,2119.7,light activity
5441,29.0,8374.0,88.1,8.35,2399.4,moderately active
5442,29.0,4392.0,41.1,6.33,1751.3,light activity
5443,26.0,7674.0,62.8,8.84,2116.7,Moderate
5444,30.0,2150.0,27.8,6.91,1725.2,LIGHT
5445,43.0,9853.0,87.5,6.86,2305.5,Moderately Active
5446,33.0,11667.0,110.3,7.73,2682.3,highly active
5447,22.0,6848.0,71.5,6.77,1929.6,Moderate
5448,53.0,7595.0,67.8,5.53,2384.0,moderately active
5449,38.0,7510.0,78.2,7.34,2370.6,moderately active
5450,21.0,8543.0,86.4,6.85,2352.4,Moderately Active
5451,31.0,7885.0,81.5,6.36,2322.7,Moderately Active
5452,36.0,10304.0,92.6,8.56,2443.1,HIGHLY ACTIVE
5453,52.0,11699.0,113.7,9.83,2600.4,HIGHLY ACTIVE
5454,24.0,5558.0,60.5,6.19,2227.2,LIGHT
5455,45.0,7072.0,74.1,7.42,2187.6,Moderately Active
5456,49.0,10705.0,112.6,6.76,2604.3,Highly Active
5457,29.0,3735.0,43.7,9.72,1838.5,Lightly Active
5458,32.0,2088.0,22.5,7.74,1848.0,light activity
5459,25.0,8679.0,73.4,8.22,2251.6,moderately active
5460,33.0,9489.0,98.1,8.5,2470.8,Moderate
5461,35.0,5833.0,61.5,7.34,2004.6,LIGHT
5462,42.0,6264.0,75.6,6.99,2238.0,Moderately Active
5463,46.0,5719.0,41.4,8.87,2017.5,LIGHT
5464,28.0,5399.0,62.3,8.06,2279.9,Lightly Active
5465,18.0,10080.0,91.9,6.27,2452.4,Highly Active
5466,35.0,4459.0,44.3,6.4,2037.1,light activity
5467,38.0,7203.0,63.9,6.77,2126.8,Moderately Active
5468,37.0,5284.0,61.2,8.48,2120.1,light activity
5469,32.0,3634.0,45.2,8.82,2001.2,light activity
5470,36.0,10611.0,89.3,9.57,2392.1,Highly Active
5471,50.0,6441.0,65.0,6.42,2097.9,moderately active
5472,39.0,8565.0,87.0,7.35,2236.8,moderately active
5473,31.0,3476.0,40.4,6.76,1908.8,LIGHT
5474,30.0,5774.0,67.0,7.0,2049.4,Lightly Active
5475,33.0,10268.0,93.2,8.22,2470.1,Highly Active
5476,51.0,15762.0,123.3,7.15,2707.7,highly active
5477,33.0,2071.0,28.8,8.65,1793.5,Lightly Active
5478,35.0,7397.0,73.1,6.63,2111.7,Moderate
5479,30.0,9237.0,89.5,8.02,2510.8,Moderately Active
5480,46.0,6152.0,70.1,6.71,2160.3,moderately active
5481,55.0,10549.0,82.3,5.18,2405.7,HIGHLY ACTIVE
5482,40.0,5400.0,53.1,,2126.8,Lightly Active
5483,36.0,8462.0,73.1,7.34,2486.3,Moderately Active
5484,35.0,6434.0,54.0,9.31,2115.1,Moderate
5485,18.0,11658.0,106.6,,2372.0,highly active
5486,42.0,5971.0,65.4,7.01,2272.0,Lightly Active
5487,36.0,6944.0,70.3,7.74,2030.7,Moderately Active
5488,39.0,10837.0,94.8,6.54,2407.3,HIGHLY ACTIVE
5489,28.0,4916.0,49.8,6.67,2163.5,LIGHT
5490,31.0,8206.0,85.8,7.28,2272.4,moderately active
5491,31.0,2532.0,36.6,6.72,1791.6,light activity
5492,45.0,4736.0,45.0,5.24,2027.1,LIGHT
5493,31.0,9146.0,81.3,6.48,2337.9,Moderately Active
5494,56.0,5028.0,38.2,7.88,1895.7,Lightly Active
5495,39.0,6366.0,59.6,7.91,2230.3,Moderate
5496,22.0,9479.0,75.1,8.67,2474.4,Moderately Active
5497,34.0,6262.0,78.7,8.58,2363.3,Moderate
5498,,10469.0,90.4,6.21,2498.9,highly active
5499,18.0,8647.0,90.9,6.38,2268.7,Moderate
5500,51.0,9307.0,102.1,6.43,2276.6,Moderately Active
5501,42.0,11723.0,109.4,7.03,2287.2,HIGHLY ACTIVE
5502,40.0,8959.0,83.9,6.51,2462.6,Moderately Active
5503,37.0,12617.0,104.6,7.01,2609.3,Highly Active
5504,21.0,10734.0,95.4,6.24,2414.4,HIGHLY ACTIVE
5505,30.0,6430.0,76.4,8.06,1963.0,moderately active
5506,43.0,11879.0,,6.16,2439.8,LIGHT
5507,24.0,8792.0,83.5,6.1,2117.7,Moderately Active
5508,18.0,6816.0,77.3,7.77,2388.9,Moderately Active
5509,33.0,8835.0,89.2,7.99,2430.7,moderately active
5510,34.0,,103.3,6.95,2366.6,LIGHT
5511,36.0,9365.0,89.8,8.16,2576.7,moderately active
5512,42.0,13467.0,116.1,8.08,2583.7,HIGHLY ACTIVE
5513,41.0,11260.0,99.3,9.29,2546.0,HIGHLY ACTIVE
5514,38.0,9569.0,88.1,8.01,2425.2,Moderate
5515,47.0,4922.0,55.5,9.08,2032.1,light activity
5516,20.0,7461.0,62.2,7.27,2148.1,Moderate
5517,40.0,8215.0,79.1,8.74,,moderately active
5518,41.0,10090.0,91.0,8.76,2384.3,HIGHLY ACTIVE
5519,23.0,9912.0,85.4,7.04,2417.5,moderately active
5520,20.0,8509.0,77.8,6.44,2328.9,moderately active
5521,28.0,8361.0,61.1,6.64,2157.8,moderately active
5522,28.0,10161.0,88.6,7.66,2543.9,highly active
5523,43.0,5424.0,46.4,5.94,1929.3,LIGHT
5524,29.0,13087.0,116.8,6.7,2703.0,HIGHLY ACTIVE
5525,26.0,1858.0,7.2,8.52,1671.9,light activity
5526,29.0,12366.0,114.6,,2510.5,Highly Active
5527,46.0,7864.0,82.8,4.61,2251.9,moderately active
5528,35.0,11008.0,100.8,5.73,2419.2,Highly Active
5529,33.0,9092.0,89.8,9.57,2447.2,Moderately Active
5530,34.0,9038.0,81.2,8.5,2320.2,Moderately Active
5531,48.0,9663.0,78.1,6.56,2511.5,moderately active
5532,28.0,10427.0,96.9,5.56,2342.7,HIGHLY ACTIVE
5533,48.0,7014.0,73.9,5.83,1947.5,moderately active
5534,37.0,11104.0,91.9,7.76,2514.8,highly active
5535,33.0,4747.0,45.8,9.37,2203.6,Lightly Active
5536,60.0,7984.0,74.6,9.3,2316.2,Moderate
5537,24.0,10508.0,120.4,5.47,2441.3,Highly Active
5538,31.0,10985.0,103.3,6.87,2384.9,HIGHLY ACTIVE
5539,23.0,9382.0,72.9,6.26,2557.1,Moderate
5540,45.0,6820.0,49.6,7.35,2059.8,Moderate
5541,52.0,10690.0,104.9,5.74,2379.0,Highly Active
5542,52.0,5992.0,79.8,6.6,2331.7,Lightly Active
5543,47.0,13254.0,118.2,6.25,2651.6,Highly Active
5544,33.0,7746.0,71.8,7.78,1992.6,Moderate
5545,31.0,3381.0,41.6,6.63,2168.6,Lightly Active
5546,18.0,4416.0,40.4,6.79,2030.5,LIGHT
5547,55.0,8131.0,57.4,7.76,2014.1,Moderately Active
5548,40.0,8419.0,88.5,9.01,2500.2,Moderately Active
5549,30.0,13909.0,121.0,9.53,2584.2,Highly Active
5550,48.0,4885.0,59.1,7.7,1923.3,LIGHT
5551,,8118.0,,7.1,2144.6,light activity
5552,39.0,4822.0,51.2,8.65,2254.3,light activity
5553,33.0,6522.0,71.2,8.48,2423.7,moderately active
5554,41.0,13052.0,127.3,8.17,2630.9,highly active
5555,34.0,4591.0,50.1,5.46,2211.8,light activity
5556,20.0,9761.0,92.8,8.53,2136.0,moderately active
5557,36.0,9179.0,91.4,7.59,2488.5,Moderately Active
5558,45.0,7927.0,79.8,6.22,2439.5,Moderately Active
5559,35.0,9558.0,,6.46,2528.2,light activity
5560,43.0,4520.0,37.5,7.84,1962.6,Lightly Active
5561,25.0,12969.0,101.2,4.44,2656.3,highly active
5562,35.0,13775.0,130.9,7.06,2657.5,Highly Active
5563,29.0,8141.0,74.7,6.48,2268.1,Moderate
5564,42.0,15269.0,143.8,6.37,2842.6,Highly Active
5565,35.0,6803.0,69.9,6.7,2159.2,Moderately Active
5566,42.0,9201.0,78.7,5.57,2464.8,moderately active
5567,46.0,12296.0,111.5,8.36,2625.1,Highly Active
5568,42.0,6623.0,61.6,4.86,2347.4,moderately active
5569,38.0,3855.0,37.3,7.39,1952.3,Lightly Active
5570,25.0,3165.0,43.7,6.27,2180.2,Lightly Active
5571,35.0,14182.0,148.3,9.38,2978.6,HIGHLY ACTIVE
5572,30.0,6413.0,72.4,7.22,2167.6,Moderate
5573,32.0,7443.0,71.8,4.86,2243.1,Moderately Active
5574,31.0,4662.0,58.9,7.8,1944.7,LIGHT
5575,25.0,10845.0,114.1,6.0,2563.6,HIGHLY ACTIVE
5576,18.0,5655.0,46.0,8.28,1920.5,light activity
5577,28.0,6526.0,74.2,7.88,2350.1,moderately active
5578,37.0,8899.0,90.3,8.82,2320.5,Moderate
5579,22.0,4808.0,59.6,7.41,2097.3,light activity
5580,35.0,7464.0,78.7,8.1,1977.0,moderately active
5581,54.0,12207.0,109.9,7.25,2556.8,highly active
5582,45.0,9285.0,103.6,6.55,2387.8,Moderate
5583,51.0,8392.0,82.6,8.37,2418.7,Moderate
5584,39.0,8645.0,78.6,5.85,2366.0,Moderately Active
5585,47.0,6833.0,71.0,7.16,2313.6,moderately active
5586,28.0,13988.0,134.3,6.57,2820.0,HIGHLY ACTIVE
5587,29.0,5564.0,57.1,8.13,2226.5,Lightly Active
5588,18.0,8633.0,85.1,6.16,2379.1,Moderate
5589,47.0,8345.0,80.2,6.75,2131.4,Moderate
5590,50.0,11026.0,96.6,7.25,2471.8,HIGHLY ACTIVE
5591,29.0,11310.0,97.7,8.84,2495.0,Highly Active
5592,32.0,7904.0,64.6,6.61,1822.4,moderately active
5593,27.0,8872.0,96.1,6.76,2261.6,moderately active
5594,39.0,8986.0,83.1,5.72,2581.7,moderately active
5595,46.0,1184.0,5.0,6.12,1640.3,LIGHT
5596,18.0,3233.0,40.1,7.65,1893.3,light activity
5597,39.0,6185.0,64.5,7.24,1875.1,moderately active
5598,32.0,6315.0,47.7,7.25,1913.3,Moderate
5599,36.0,4402.0,40.0,9.12,2016.3,LIGHT
5600,40.0,10249.0,88.4,5.36,2359.0,HIGHLY ACTIVE
5601,33.0,8006.0,70.8,9.75,2110.3,moderately active
5602,34.0,7356.0,81.0,8.5,2410.7,Moderate
5603,33.0,4232.0,44.1,6.84,1882.6,Lightly Active
5604,45.0,7866.0,72.1,7.63,2086.4,moderately active
5605,39.0,1000.0,27.3,6.45,1759.1,light activity
5606,37.0,7511.0,76.6,7.55,2146.4,Moderately Active
5607,22.0,8190.0,64.3,9.56,2127.9,moderately active
5608,31.0,8726.0,77.8,6.49,2296.5,moderately active
5609,44.0,3308.0,40.1,6.94,1832.2,light activity
5610,35.0,8674.0,74.8,6.37,2089.6,Moderately Active
5611,42.0,4876.0,66.9,6.54,2153.9,Lightly Active
5612,53.0,5563.0,57.3,6.76,2183.3,Lightly Active
5613,45.0,10154.0,88.6,6.0,2381.2,highly active
5614,36.0,14042.0,118.0,6.91,2778.5,Highly Active
5615,30.0,8154.0,85.4,7.26,2264.1,moderately active
5616,18.0,5549.0,51.1,6.76,1824.7,LIGHT
5617,33.0,8566.0,84.4,,2430.7,Moderate
5618,32.0,10817.0,90.9,7.03,2438.6,Highly Active
5619,39.0,9863.0,92.8,7.15,2433.0,Moderate
5620,33.0,16229.0,140.2,9.29,2878.2,Highly Active
5621,32.0,5854.0,56.3,7.23,2066.7,Lightly Active
5622,18.0,8757.0,76.6,8.23,2317.5,Moderately Active
5623,26.0,12647.0,123.6,6.73,2682.8,Highly Active
5624,40.0,12458.0,109.9,8.63,2751.8,HIGHLY ACTIVE
5625,52.0,2150.0,26.8,6.16,1856.4,Lightly Active
5626,34.0,7990.0,75.8,7.76,2404.0,Moderate
5627,38.0,12454.0,126.7,8.12,2848.0,highly active
5628,45.0,16672.0,156.1,7.96,2781.1,Highly Active
5629,27.0,10111.0,100.6,9.58,2610.6,highly active
5630,39.0,6896.0,54.8,6.56,2208.1,Moderately Active
5631,28.0,4972.0,46.2,8.76,2067.1,light activity
5632,44.0,14656.0,141.6,8.47,2944.9,highly active
5633,37.0,10186.0,85.5,7.25,2368.7,highly active
5634,38.0,5456.0,56.1,9.22,2142.4,Lightly Active
5635,27.0,7391.0,63.1,7.04,2057.9,Moderate
5636,42.0,8931.0,76.7,7.22,2139.2,moderately active
5637,56.0,9631.0,103.7,7.19,2512.0,Moderately Active
5638,25.0,5301.0,59.9,5.8,2069.9,light activity
5639,32.0,6157.0,69.2,8.04,2153.4,Moderately Active
5640,37.0,3041.0,41.6,7.87,1807.6,LIGHT
5641,43.0,11119.0,101.5,7.08,2553.5,HIGHLY ACTIVE
5642,29.0,6975.0,62.6,9.14,2113.1,Moderately Active
5643,18.0,,85.1,6.72,2357.8,LIGHT
5644,49.0,12267.0,110.7,5.3,2536.4,HIGHLY ACTIVE
5645,43.0,8660.0,96.4,9.29,2278.9,moderately active
5646,18.0,7661.0,63.2,8.31,2172.5,Moderately Active
5647,29.0,8582.0,77.1,7.89,2436.8,Moderate
5648,51.0,8190.0,70.9,6.83,2195.5,Moderate
5649,49.0,11738.0,116.3,7.58,2578.1,HIGHLY ACTIVE
5650,44.0,8933.0,99.3,5.81,2367.2,Moderate
5651,33.0,6367.0,65.5,6.95,2072.2,Moderate
5652,36.0,11144.0,106.0,6.21,2672.9,HIGHLY ACTIVE
5653,34.0,11691.0,108.2,7.49,2395.4,Highly Active
5654,46.0,3985.0,46.7,8.22,1955.9,light activity
5655,26.0,12598.0,121.2,6.05,2550.4,Highly Active
5656,27.0,9094.0,89.2,8.0,2434.1,Moderately Active
5657,45.0,8850.0,87.7,7.42,2365.3,Moderate
5658,35.0,11020.0,108.0,7.95,2669.9,HIGHLY ACTIVE
5659,49.0,6299.0,48.3,6.93,2164.7,moderately active
5660,28.0,10862.0,100.5,7.97,2500.8,HIGHLY ACTIVE
5661,34.0,6870.0,69.7,6.43,2277.2,Moderately Active
5662,26.0,3575.0,43.1,5.35,2033.7,Lightly Active
5663,35.0,5007.0,50.4,5.6,1917.2,LIGHT
5664,20.0,9701.0,92.1,6.65,2497.8,moderately active
5665,30.0,5164.0,47.3,5.43,2057.1,light activity
5666,21.0,12830.0,102.7,8.91,2647.0,highly active
5667,42.0,11568.0,114.3,7.11,2528.7,Highly Active
5668,42.0,12000.0,100.9,8.21,2441.2,HIGHLY ACTIVE
5669,18.0,8374.0,78.5,8.07,2166.7,Moderate
5670,48.0,8774.0,77.1,7.21,1894.3,Moderate
5671,60.0,4419.0,59.5,10.0,1951.8,light activity
5672,35.0,10987.0,100.9,10.0,2790.8,highly active
5673,29.0,9140.0,83.7,8.73,2444.7,Moderate
5674,63.0,9702.0,96.8,6.2,2462.1,moderately active
5675,22.0,13065.0,136.1,8.78,2847.8,highly active
5676,35.0,6182.0,64.8,5.28,2106.0,Moderately Active
5677,37.0,7622.0,70.5,8.74,2177.9,moderately active
5678,48.0,8980.0,90.4,4.39,2330.9,moderately active
5679,39.0,5194.0,40.7,6.85,1908.2,light activity
5680,30.0,7437.0,72.3,8.53,2145.6,Moderately Active
5681,25.0,9479.0,104.9,7.62,2444.4,Moderately Active
5682,32.0,7024.0,69.8,5.57,2203.0,Moderate
5683,25.0,11927.0,110.3,7.39,2736.9,highly active
5684,35.0,3467.0,39.1,,2035.2,light activity
